1349307291000,25.0
1349310891000,36.0
1349314490000,40.0
1349318090000,42.0
1349321690000,42.0
1349325290000,39.0
1349328894000,42.0
1349332491000,42.0
1349336104000,41.0
1349339690000,42.0
1349343295000,42.0
1349346889000,41.0
1349350489000,42.0
1349354089000,41.0
1349393686000,31.0
1349397287000,40.0
1349400886000,40.0
1349404486000,40.0
1349408086000,41.0
1349415286000,43.0
1349422485000,42.0
1349426085000,43.0
1349429685000,43.0
1349480083000,27.0
1349490882000,40.0
1349494482000,44.0
1349498082000,45.0
1349501682000,44.0
1349505282000,42.0
1349508881000,43.0
1349512481000,40.0
1349523281000,40.0
1349526880000,40.0
1349652874000,33.0
1349656485000,40.0
1349660077000,39.0
1349663674000,39.0
1349667274000,57.0
1349670874000,45.0
1349674474000,45.0
1349678077000,47.0
1349681674000,53.0
1349685273000,51.0
1349688873000,54.0
1349692473000,48.0
1349696073000,50.0
1349699672000,50.0
1349706872000,40.0
1349710472000,40.0
1349714074000,38.0
1349717679000,42.0
1349764470000,42.0
1349768069000,43.0
1349771669000,44.0
1349775269000,41.0
1349829266000,35.0
1349832866000,39.0
1349836466000,41.0
1349840066000,42.0
1349843666000,42.0
1349847266000,43.0
1349850865000,43.0
1349854465000,42.0
1349858065000,42.0
1349861665000,40.0
1349937261000,33.0
1349940861000,42.0
1349944461000,45.0
1349948061000,45.0
1349951661000,39.0
1349955260000,40.0
1349994859000,30.0
1349998459000,31.0
1350002058000,39.0
1350009258000,41.0
1350012858000,41.0
1350016458000,43.0
1350020057000,44.0
1350023657000,45.0
1350120853000,37.0
1350362042000,24.0
1350365642000,37.0
1350369241000,41.0
1350372841000,44.0
1350376441000,44.0
1350380041000,47.0
1350606830000,27.0
1350610430000,39.0
1350614030000,40.0
1350617630000,42.0
1350621230000,42.0
1350624830000,43.0
1350628429000,41.0
1350632029000,41.0
1350635629000,39.0
1350722025000,28.0
1350725625000,37.0
1350729225000,41.0
1350732824000,42.0
1350776022000,29.0
1350779624000,40.0
1350783230000,48.0
1350786822000,51.0
1350790422000,54.0
1350794022000,53.0
1350797621000,47.0
1350801221000,48.0
1350804821000,51.0
1350808422000,53.0
1350812020000,52.0
1350815621000,48.0
1350819221000,46.0
1350822831000,42.0
1350826420000,42.0
1350830020000,40.0
1350837220000,38.0
1350840821000,40.0
1350887617000,42.0
1350891217000,45.0
1350894817000,48.0
1351042410000,33.0
1351046010000,39.0
1351049610000,40.0
1351053234000,44.0
1351056809000,40.0
1351060470000,42.0
1351064009000,42.0
1351125206000,35.0
1351128806000,40.0
1351132406000,40.0
1351136006000,40.0
1351139605000,39.0
1351143205000,40.0
1351146805000,41.0
1351150405000,42.0
1351154005000,44.0
1351157607000,42.0
1351161205000,42.0
1351164805000,39.0
1351168404000,40.0
1351172004000,40.0
1351175604000,40.0
1351179204000,40.0
1351182804000,38.0
1351186403000,41.0
1351190003000,39.0
1351211602000,41.0
1351215202000,44.0
1351218802000,43.0
1351222402000,41.0
1351226002000,39.0
1351229601000,44.0
1351233201000,45.0
1351297998000,30.0
1351301598000,35.0
1351305198000,39.0
1351308818000,41.0
1351312398000,39.0
1351315997000,40.0
1351319597000,41.0
1351323197000,39.0
1351326797000,42.0
1351330397000,39.0
1351470791000,29.0
1351474391000,38.0
1351477991000,40.0
1351481591000,40.0
1351485194000,40.0
1351488790000,39.0
1351492390000,39.0
1351495994000,38.0
1351499590000,40.0
1351503189000,39.0
1351729979000,34.0
1351737179000,39.0
1351755178000,41.0
1351762378000,40.0
1351765977000,39.0
1351769577000,42.0
1351812775000,26.0
1351816375000,34.0
1351819975000,40.0
1351823575000,42.0
1351827174000,41.0
1351830774000,40.0
1351834374000,41.0
1351841575000,41.0
1351848773000,42.0
1351852373000,37.0
1351855973000,40.0
1351859573000,40.0
1351863173000,40.0
1351899171000,26.0
1351902771000,36.0
1351906371000,39.0
1351909971000,41.0
1351913570000,43.0
1351917170000,42.0
1351920770000,39.0
1351924370000,45.0
1351927970000,45.0
1351931570000,45.0
1351935169000,44.0
1351938769000,42.0
1351942369000,40.0
1352093562000,18.0
1352097223000,33.0
1352100763000,40.0
1352104362000,39.0
1352107962000,42.0
