1349068892000,25.0
1349070812000,25.0
1349072012000,31.0
1349072252000,39.0
1349074171000,39.0
1349076092000,45.0
1349078011000,51.0
1349079451000,59.0
1349081131000,53.0
1349083052000,53.0
1349228245000,23.0
1349230165000,24.0
1349231125000,31.0
1349231650000,40.0
1349233515000,45.0
1349235445000,49.0
1349237365000,51.0
1349239285000,51.0
1349304802000,26.0
1349306722000,26.0
1349306962000,33.0
1349308882000,37.0
1349310802000,40.0
1349312722000,43.0
1349314402000,49.0
1349316322000,53.0
1349318242000,51.0
1349320162000,52.0
1349322082000,55.0
1349324002000,55.0
1349324722000,61.0
1349326642000,60.0
1349328802000,56.0
1349499435000,25.0
1349501355000,26.0
1349502795000,35.0
1349503035000,42.0
1349504955000,39.0
1349506875000,44.0
1349508794000,49.0
1349510234000,43.0
1349511194000,49.0
1349513114000,54.0
1349514314000,63.0
1349515274000,57.0
1349517194000,54.0
1349564232000,31.0
1349572872000,30.0
1349573592000,39.0
1349581752000,39.0
1349583671000,37.0
1349586552000,36.0
1349588471000,35.0
1349590391000,35.0
1349591351000,41.0
1349592791000,48.0
1349594711000,48.0
1349596631000,48.0
1349598551000,48.0
1349600471000,48.0
1349602151000,56.0
1349604071000,56.0
1349605991000,53.0
1349677028000,29.0
1349681108000,29.0
1349735346000,25.0
1349737265000,25.0
1349738465000,31.0
1349739186000,39.0
1349740625000,45.0
1349742545000,46.0
1349744465000,49.0
1349746385000,51.0
1349748305000,52.0
1349750225000,56.0
1349752145000,58.0
1349754065000,59.0
1349755745000,51.0
1349756705000,57.0
1349758625000,59.0
1349760545000,55.0
1349762465000,55.0
1349764384000,51.0
1349766305000,56.0
1349768224000,59.0
1349770144000,53.0
1349772064000,53.0
1349773984000,56.0
1349775184000,64.0
1349777104000,63.0
1349822222000,33.0
1349824142000,31.0
1349825582000,37.0
1349826302000,44.0
1349828222000,48.0
1349830142000,54.0
1349832302000,56.0
1349832782000,50.0
1349834702000,47.0
1349836142000,56.0
1349836862000,63.0
1349838302000,57.0
1349858941000,42.0
1349908859000,26.0
1349910779000,25.0
1349911979000,31.0
1349912698000,38.0
1349913899000,44.0
1349915819000,49.0
1349917738000,53.0
1349919658000,51.0
1349921338000,57.0
1349923258000,58.0
1349925178000,59.0
1349927098000,59.0
1349929019000,54.0
1349930218000,48.0
1349932138000,53.0
1349934058000,57.0
1349935978000,59.0
1349937898000,60.0
1349939818000,58.0
1349941738000,57.0
1349943658000,56.0
1349945577000,58.0
1349947497000,60.0
1349949417000,56.0
1349951337000,63.0
1349953260000,60.0
1349960937000,49.0
1349962857000,47.0
1349964537000,40.0
1349965257000,49.0
1349994295000,31.0
1349996935000,30.0
1349998135000,36.0
1349998615000,42.0
1350000535000,39.0
1350001495000,45.0
1350003415000,51.0
1350005575000,49.0
1350007495000,48.0
1350008695000,42.0
1350009655000,48.0
1350010375000,58.0
1350012296000,56.0
1350014214000,52.0
1350016135000,51.0
1350019015000,41.0
1350020934000,38.0
1350022854000,39.0
1350024774000,39.0
1350026214000,51.0
1350028134000,46.0
1350029814000,40.0
1350030534000,46.0
1350256607000,24.0
1350258765000,24.0
1350260445000,32.0
1350260925000,40.0
1350262845000,44.0
1350264765000,45.0
1350266685000,49.0
1350268605000,53.0
1350270525000,53.0
1350272445000,58.0
1350274365000,57.0
1350276284000,58.0
1350277244000,52.0
1350279164000,57.0
1350281324000,58.0
1350283244000,57.0
1350283724000,57.0
1350284204000,51.0
1350286124000,51.0
1350288044000,47.0
1350289964000,45.0
1350291164000,53.0
1350293084000,51.0
1350294764000,49.0
1350296684000,48.0
1350297643000,41.0
1350343242000,28.0
1350343962000,34.0
1350345642000,40.0
1350347562000,45.0
1350349482000,50.0
1350351402000,52.0
1350353322000,46.0
1350355001000,53.0
1350356681000,46.0
1350358601000,42.0
1350359801000,48.0
1350360521000,55.0
1350361001000,61.0
1350362922000,58.0
1350364841000,58.0
1350371081000,58.0
1350375161000,48.0
1350447878000,26.0
1350460597000,28.0
1350462517000,31.0
1350463238000,37.0
1350463718000,43.0
1350465157000,49.0
1350466357000,42.0
1350468517000,40.0
1350470437000,38.0
1350471397000,46.0
1350473317000,49.0
1350475477000,34.0
1350509315000,25.0
1350511235000,24.0
1350513155000,27.0
1350513637000,37.0
1350515555000,42.0
1350517476000,46.0
1350519395000,48.0
1350521315000,47.0
1350523235000,50.0
1350525155000,50.0
1350527075000,51.0
1350528995000,52.0
1350530915000,52.0
1350532835000,54.0
1350534515000,47.0
1350536435000,43.0
1350537875000,49.0
1350539794000,50.0
1350541234000,56.0
1350543154000,59.0
1350544114000,50.0
1350546034000,55.0
1350547954000,57.0
1350549874000,54.0
1350551794000,56.0
1350552274000,62.0
1350620191000,28.0
1350622111000,28.0
1350623791000,38.0
1350625471000,44.0
1350627151000,45.0
1350629071000,50.0
1350630991000,48.0
1350632911000,51.0
1350634831000,49.0
1350636751000,45.0
1350637711000,47.0
1350639630000,48.0
1350641550000,48.0
1350643613000,50.0
1350645630000,48.0
1350647550000,47.0
1350649471000,51.0
1350891621000,27.0
1350969378000,25.0
1350971298000,27.0
1350972257000,34.0
1350972737000,40.0
1350974658000,42.0
1350976578000,48.0
1350978497000,49.0
1350980417000,52.0
1350982337000,55.0
1350984257000,51.0
1350984977000,57.0
1350986897000,60.0
1350996256000,52.0
1351029855000,33.0
1351031775000,30.0
1351033695000,30.0
1351035375000,36.0
1351037295000,43.0
1351038495000,49.0
1351040415000,44.0
1351042335000,42.0
1351044015000,48.0
1351045935000,52.0
1351047854000,55.0
1351049774000,54.0
1351051694000,54.0
1351053614000,56.0
1351055534000,56.0
1351059614000,52.0
1351061536000,48.0
1351122012000,41.0
1351123932000,42.0
1351125851000,46.0
1351127771000,50.0
1351129452000,56.0
1351130893000,63.0
1351155130000,41.0
1351157050000,39.0
1351158010000,45.0
1351159690000,52.0
1351161610000,55.0
1351163530000,54.0
1351165450000,56.0
1351167370000,58.0
1351169290000,54.0
1351171210000,50.0
1351297925000,22.0
1351300085000,22.0
1351301045000,32.0
1351301765000,38.0
1351303445000,44.0
1351305365000,43.0
1351307044000,49.0
1351308964000,50.0
1351310885000,54.0
1351312804000,54.0
1351314244000,48.0
1351316164000,47.0
1351318084000,51.0
1351320004000,55.0
1351321924000,57.0
1351323844000,55.0
1351325764000,57.0
1351327684000,57.0
1351328164000,51.0
1351330084000,50.0
1351409281000,52.0
1351411201000,56.0
1351413361000,53.0
1351487038000,28.0
1351488238000,34.0
1351488718000,40.0
1351489678000,48.0
1351491598000,51.0
1351493518000,56.0
1351495438000,61.0
1351497358000,56.0
1351498078000,50.0
1351498558000,56.0
1351500478000,50.0
1351502398000,52.0
1351504318000,55.0
1351506478000,55.0
1351508398000,52.0
1351509117000,45.0
1351511037000,45.0
1351512477000,51.0
1351514397000,51.0
1351559755000,26.0
1351563115000,26.0
1351567915000,25.0
1351807426000,22.0
1351809346000,20.0
1351811266000,20.0
1351813186000,23.0
1351813906000,29.0
1351814865000,35.0
1351816785000,39.0
1351818705000,44.0
1351820625000,46.0
1351822545000,45.0
1351824465000,50.0
1351826385000,53.0
1351828305000,49.0
1351830225000,44.0
1351832145000,44.0
1351834065000,46.0
1351835985000,49.0
1351837904000,49.0
1351839825000,52.0
1351854944000,41.0
1351857104000,38.0
1351859024000,36.0
1351860944000,36.0
1351895742000,26.0
1351897662000,25.0
1351899582000,27.0
1351900782000,34.0
1351901982000,40.0
1351903902000,41.0
1351905822000,44.0
1351907742000,46.0
1351909662000,41.0
1351911342000,49.0
1351913262000,50.0
1351915182000,48.0
1351917102000,46.0
1351919021000,44.0
1351920943000,42.0
1351922861000,46.0
1351924781000,50.0
1351926701000,47.0
1351928141000,41.0
1351930061000,46.0
1351931981000,47.0
1351933901000,47.0
1351935821000,49.0
1351937261000,42.0
1351939181000,46.0
1351939661000,54.0
1351987179000,26.0
1351988139000,32.0
1351988619000,38.0
1351990539000,37.0
1351992459000,40.0
1351994347000,41.0
1351996298000,44.0
1351998218000,46.0
1352000138000,49.0
1352002058000,49.0
1352009978000,42.0
1352017178000,38.0
1352069736000,24.0
1352071655000,23.0
1352073575000,23.0
1352075495000,23.0
1352077415000,27.0
1352078855000,34.0
1352079095000,40.0
1352081015000,41.0
1352082935000,43.0
1352084135000,37.0
1352086055000,37.0
1352087975000,40.0
1352089895000,39.0
1352091575000,45.0
1352092535000,52.0
1352094455000,49.0
1352097095000,48.0
1352118454000,36.0
1352120374000,33.0
1352152532000,25.0
1352154452000,24.0
1352156372000,24.0
1352157812000,30.0
1352158292000,38.0
1352160212000,43.0
1352162132000,45.0
1352164052000,45.0
1352165972000,44.0
1352167892000,43.0
1352169812000,47.0
1352171732000,47.0
1352173651000,47.0
1352175092000,41.0
1352177011000,39.0
1352178931000,45.0
1352180851000,48.0
1352181811000,54.0
1352183971000,51.0
1352186611000,49.0
1352188532000,46.0
1352191650000,44.0
1352249008000,24.0
1352253088000,26.0
1352253808000,35.0
1352255489000,41.0
1352259568000,38.0
1352261488000,34.0
1352263408000,40.0
1352265328000,45.0
1352267248000,46.0
1352268688000,40.0
1352270608000,45.0
1352272528000,47.0
1352274448000,47.0
1352276367000,45.0
1352278287000,47.0
1352280207000,48.0
1352282127000,44.0
1352284048000,45.0
1352285967000,47.0
1352286687000,54.0
1352288607000,52.0
1352351245000,27.0
1352355084000,41.0
1352357004000,43.0
1352358924000,45.0
1352360844000,47.0
1352362764000,47.0
1352364684000,46.0
1352366364000,54.0
1352368284000,50.0
1352413882000,29.0
1352415802000,28.0
1352417002000,35.0
1352418682000,41.0
1352420362000,47.0
1352422282000,50.0
1352424202000,52.0
1352424922000,58.0
1352427322000,53.0
1352429241000,55.0
1352431161000,57.0
1352433081000,57.0
1352434522000,63.0
1352501719000,27.0
1352502439000,34.0
1352503399000,41.0
1352505319000,44.0
1352507239000,48.0
1352509161000,50.0
1352511078000,49.0
1352512998000,52.0
1352515158000,51.0
1352521399000,46.0
1352539877000,54.0
1352600595000,41.0
1352602518000,40.0
1352604435000,41.0
1352606355000,39.0
1352608275000,37.0
1352609235000,44.0
1352611154000,43.0
1352613074000,41.0
1352614994000,39.0
1352616914000,42.0
1352618834000,41.0
1352620754000,39.0
1352620995000,19.0
1352674752000,21.0
1352676672000,22.0
1352677392000,31.0
1352678352000,38.0
1352680272000,40.0
1352682192000,41.0
1352684112000,41.0
1352686031000,44.0
1352687951000,45.0
1352760189000,22.0
1352762110000,21.0
1352763788000,27.0
1352764269000,33.0
1352766188000,41.0
1352768108000,39.0
1352769308000,45.0
1352771228000,44.0
1352772428000,50.0
1352774348000,51.0
1352776268000,51.0
1352778188000,56.0
1352780108000,55.0
1352785388000,50.0
1352795237000,43.0
1352797147000,41.0
1352866505000,23.0
1352868424000,23.0
1352870105000,35.0
1352870345000,41.0
1352872264000,39.0
1352874184000,40.0
1352876104000,39.0
1352878024000,44.0
1352879944000,46.0
1352881864000,49.0
1352883783000,50.0
1352885704000,51.0
1352887624000,56.0
1352889544000,58.0
1352891463000,52.0
1352892423000,46.0
1352893623000,52.0
1352894583000,59.0
1352895783000,53.0
1352944262000,26.0
1352963701000,26.0
1353038098000,23.0
1353040018000,23.0
1353214491000,18.0
1353216411000,18.0
1353217611000,24.0
1353218091000,30.0
1353218571000,36.0
1353220491000,42.0
1353222411000,43.0
1353224331000,39.0
1353225290000,45.0
1353227210000,41.0
1353229131000,43.0
1353231050000,46.0
1353232970000,43.0
1353280008000,25.0
1353281928000,26.0
1353283128000,34.0
1353284088000,40.0
1353286008000,39.0
1353287928000,40.0
1353289848000,44.0
1353291768000,44.0
1353293688000,45.0
1353295608000,45.0
1353297528000,46.0
1353298728000,40.0
1353300648000,45.0
1353302568000,43.0
1353303528000,49.0
1353316007000,41.0
1353363285000,25.0
1353365205000,24.0
1353367125000,23.0
1353369045000,23.0
1353370245000,31.0
1353371205000,37.0
1353373125000,42.0
1353375045000,42.0
1353376965000,37.0
1353378405000,43.0
1353380324000,44.0
1353382244000,37.0
1353383204000,43.0
1353385124000,46.0
1353386564000,40.0
1353388484000,39.0
1353390404000,39.0
1353392324000,39.0
1353394244000,39.0
1353396164000,44.0
1353396884000,38.0
1353398804000,39.0
1353400724000,39.0
1353402644000,39.0
1353404564000,40.0
1353405283000,46.0
1353407203000,41.0
1353409123000,40.0
1353411043000,37.0
1353412963000,36.0
1353414883000,33.0
1353416803000,32.0
1353459761000,23.0
1353537278000,22.0
1353539198000,22.0
1353541118000,28.0
1353541598000,36.0
1353543038000,42.0
1353544958000,44.0
1353546879000,45.0
1353548798000,50.0
1353550764000,51.0
1353552638000,52.0
1353554558000,52.0
1353556478000,51.0
1353558158000,45.0
1353560078000,51.0
1353561998000,53.0
1353563917000,54.0
1353565837000,53.0
1353567757000,52.0
1353569677000,51.0
1353570877000,45.0
1353572797000,47.0
1353574717000,48.0
1353576637000,53.0
1353578557000,50.0
1353628715000,27.0
1353631835000,26.0
1353635195000,25.0
1353637115000,27.0
1353710792000,17.0
1353713192000,17.0
1353714872000,23.0
1353715831000,34.0
1353717511000,40.0
1353719431000,41.0
1353721351000,38.0
1353723271000,40.0
1353725191000,43.0
1353727111000,41.0
1353729031000,42.0
1353730951000,40.0
1353732391000,48.0
1353734311000,43.0
1353736231000,39.0
1353738151000,39.0
1353740071000,40.0
1353742231000,41.0
1353744150000,39.0
1353746070000,40.0
1353747990000,45.0
1353750150000,40.0
1353752070000,40.0
1353819748000,20.0
1353821667000,20.0
1353823107000,28.0
1353823827000,39.0
1353825747000,42.0
1353827907000,45.0
1353829827000,46.0
1353831747000,47.0
1353833907000,48.0
1353835827000,49.0
1353837987000,52.0
1353840147000,50.0
1353842307000,46.0
1353843267000,39.0
1353844227000,46.0
1353846147000,46.0
1354077018000,12.0
1354078938000,12.0
1354079897000,20.0
1354080617000,27.0
1354081337000,34.0
1354083257000,39.0
1354085177000,41.0
1354087097000,42.0
1354089017000,44.0
1354090937000,43.0
1354092857000,45.0
1354094057000,36.0
1354095977000,42.0
1354142775000,19.0
1354144695000,18.0
1354145655000,24.0
1354146135000,32.0
1354147335000,38.0
1354149254000,42.0
1354151174000,42.0
1354153094000,40.0
1354155014000,43.0
1354165574000,36.0
1354167974000,32.0
1354169894000,31.0
1354338607000,17.0
1354340527000,18.0
1354341247000,26.0
1354341967000,36.0
1354343887000,41.0
1354345807000,43.0
1354347727000,42.0
1354349647000,45.0
1354351567000,44.0
1354353487000,43.0
1354355407000,38.0
1354357327000,40.0
1354358526000,47.0
1354580278000,13.0
1354580998000,21.0
1354581718000,28.0
1354582438000,36.0
1354584358000,36.0
1354586278000,40.0
1354588197000,40.0
1354666675000,13.0
1354667394000,19.0
1354668115000,25.0
1354668595000,34.0
1354670514000,36.0
1354672434000,38.0
1354674431000,39.0
1354676278000,39.0
1354678078000,34.0
1354679638000,40.0
1354681438000,40.0
1354690437000,30.0
1354842652000,14.0
1354843311000,20.0
1354845291000,21.0
1354845591000,29.0
1354845831000,35.0
1354847631000,33.0
1354848951000,39.0
1354850751000,36.0
1354852551000,38.0
1354854831000,36.0
1354857231000,33.0
1354918969000,21.0
1354924429000,20.0
1354925328000,26.0
1354926228000,32.0
1354926769000,38.0
1354927608000,45.0
1354929408000,42.0
1354930248000,36.0
1354932048000,41.0
1354933848000,41.0
1354935648000,39.0
1354937448000,40.0
1354939248000,40.0
1354941048000,40.0
1354941948000,46.0
1354943748000,44.0
1354945548000,41.0
1354973566000,28.0
1355031104000,19.0
1355032904000,23.0
1355033744000,29.0
1355034224000,35.0
1355035184000,41.0
1355036984000,42.0
1355038784000,46.0
1355040585000,46.0
1355041424000,52.0
1355098602000,20.0
1355099682000,26.0
1355100222000,32.0
1355100942000,38.0
1355102802000,40.0
1355104661000,41.0
1355107061000,42.0
1355108861000,44.0
1355109221000,51.0
1355114201000,48.0
1355115101000,42.0
1355116901000,40.0
1355118701000,43.0
1355119661000,37.0
1355121461000,40.0
1355123261000,46.0
1355124461000,52.0
1355126261000,52.0
1355128061000,55.0
1355184458000,23.0
1355186259000,21.0
1355188118000,24.0
1355189918000,29.0
1355191178000,35.0
1355192978000,38.0
1355194778000,39.0
1355196578000,40.0
1355197238000,46.0
1355199758000,44.0
1355208637000,33.0
1355210437000,35.0
1355212057000,41.0
1355213857000,40.0
1355215657000,45.0
1355217457000,42.0
1355219257000,38.0
1355221057000,40.0
1355222857000,41.0
1355224657000,42.0
1355226457000,40.0
1355228257000,45.0
1355272235000,18.0
1355273075000,24.0
1355273315000,32.0
1355275115000,36.0
1355276915000,38.0
1355278775000,41.0
1355280155000,47.0
1355281894000,41.0
1355293894000,34.0
1355385451000,19.0
